0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.53999996,-0.33999997,-0.39999992,-0.12,-0.8000001,-0.4,-0.4999999,-0.22,-0.56,-0.37999994,-0.6999999,-0.39999992,-0.43999997,-0.74,-0.23999998,-0.17999995,-0.19999996,-0.5999999,-0.4999999,-0.5999999
-0.2,-0.70000005,-0.6,-0.5,-0.4999999,-0.3,-0.6,-0.3,-0.5,-0.8000001,-0.47999993,-1.0000001,-0.5,-0.5,-0.4,-0.5,-0.52,-0.9000001,-0.9000001,-0.58000004
-0.4,-0.4,-0.2,-0.4,-0.29999992,-0.1,-0.5,-0.3,-0.5,-0.3,-0.37999994,-0.8000001,-0.5,-0.4,-0.6,-0.5,-0.42,-0.70000005,-0.4,-0.37999994
-0.28999996,-0.67,-0.8000001,-0.5,-0.36999997,-0.41,-0.54,-0.4,-0.24000001,-0.9000001,-0.49999997,-0.8400001,-0.44,-0.70000005,-0.6,-0.6,-0.19,-0.42000014,-0.9000001,-0.45999998
-0.54999995,-0.47,-0.42999998,-0.32,-0.2699998,-0.4,-0.58,-0.52,-0.40999997,-0.5,-0.24999985,-0.42999992,-0.42999998,-0.74000007,-0.63000005,-0.44999996,-0.12999997,-0.6700002,-0.40999997,-0.54999983
-0.42000005,-0.19000003,-0.4500001,-0.090000026,-0.5000001,-0.15000004,-0.53000003,-0.089999996,-0.35000002,-0.49,-0.37000003,-0.45000002,-0.49000007,-0.56,-0.36,-0.52000004,-0.18,-0.7500001,-0.45000002,-0.37000003
-0.099999964,-0.52,-0.15999997,-0.26,-0.8000001,-0.28,-0.41999993,-0.059999995,-0.29999992,-0.64,-0.7,-0.5999999,-0.56,-0.25999996,-0.39999998,-0.37999994,-0.09999997,-0.7,-0.4999999,-0.7
0.09000013,-0.29999986,0.0500002,0.43000007,-0.6499997,-0.23999998,-0.58000004,-0.14999998,-0.3499998,-0.28999987,-0.7499998,-0.34999973,-0.32999983,-1.0200003,-0.30999988,-0.40999988,-0.029999852,-0.44999975,-0.34999973,-0.44999975
0.36000004,-0.34999993,-0.73,-0.53,0.010000199,-0.34999993,-0.20999996,-0.21999994,-0.43999988,-0.8200001,0.110000126,-0.8800003,-0.54999995,-1.0100002,-0.75,-0.82000023,0.17000008,-0.11999981,-0.7000001,-0.05999974
0.22000012,-0.75000006,-0.42999992,-0.23999998,-0.049999937,-0.14999999,-0.8800002,-0.28999996,-0.6500003,-0.9400001,0.060000114,-0.59,-0.65999997,-0.86,-0.38999996,-0.53999996,0.13000017,-0.4599997,-0.63000005,4.4703484e-08
-0.09999994,-0.13999999,-0.27999994,-0.12,-0.8000001,0.06000001,-0.76,-0.22,-0.39999992,-0.35999995,-0.6999999,-0.5999999,-0.25999996,-0.64,-0.33999997,-0.19999997,2.9802322e-08,-0.4999999,-0.39999992,-0.5999999
0.33000004,-0.58000004,-0.58,-0.24000001,0.06000003,-0.059999995,-0.72,-0.54,-0.52,-0.68000007,0.26000005,-0.56,-0.48,-0.64000005,-0.5,-0.76000005,0.06000002,-0.38,-0.9400002,-0.24999991
-0.5,-0.4,-0.6,-0.1,-0.29999992,-0.4,-0.5,-0.4,-0.6,-0.6,-0.37999994,-0.5,-0.5,-0.5,-0.4,-0.5,-0.22,-0.70000005,-0.4,-0.27999994
-0.050000004,-0.48000002,-0.5500001,-0.39000002,-0.7500001,-0.4,-0.45000005,-0.49,-0.6500001,-0.46000004,-0.65000004,-0.5500001,-0.47000003,-0.37000003,-0.39000002,-0.57000005,-0.5500001,-0.7500001,-0.6500001,-0.6500001
-0.58000016,-0.52,-0.70000005,-0.3,-0.37999985,-0.2,-0.82000005,-0.6,-0.6,-0.70000005,-0.4599999,-0.82000005,-0.32,-0.70000005,-0.4,-0.70000005,-0.19999993,-0.5799999,-0.8000001,-0.25999987
0.17000008,-0.4500001,-0.55000013,-0.25000003,-0.3099999,0.35,-0.45000002,-0.050000004,-0.38999996,-0.49,-0.20999992,-0.7700003,-0.35000002,-0.35,-0.28,-0.39000016,-0.16999996,-0.9100004,-0.75000024,-0.55
-0.6,-0.52,-0.72,-0.5,-0.34999993,-0.4,-0.70000005,-0.4,-0.7400001,-0.72,-0.42,-0.59999996,-0.32,-0.9000001,-0.42,-0.53999996,-0.7300001,-0.59999996,-0.65999997,-0.42
-0.21999992,-0.7699999,-0.80000025,-0.26999998,0.14000024,-0.12999994,-0.42000005,-0.28999996,-0.34999982,-0.4799998,0.24000032,-0.6599999,-0.82,-0.8700001,-0.54999995,-0.5199999,-0.42999986,-0.2599997,-0.3499998,-0.019999754
-0.66,-0.56,-0.53999996,-0.52,-0.62999994,-0.34,-0.49,-0.16000001,-0.35,-0.43999997,-0.4299999,-0.83000004,-0.38999996,-0.43999997,-0.56,-0.56,-0.25,-0.29999995,-0.84000015,-0.49999988
-0.6500001,-0.42000002,-0.35,-0.16,-0.05000004,-0.36,-0.59000003,-0.39000002,-0.5600001,-0.56,-0.25000006,-0.63000023,-0.74000007,-0.69000006,-0.42000002,-0.49,-0.64000005,-0.39999998,-0.41,-0.26000002
0.13000003,-0.53999996,-0.64,-0.26000002,-0.27999997,-0.18,-0.8400001,-0.26,-0.6000001,-0.75000006,-0.37999997,-0.45000002,-0.55,-0.66,-0.43,-0.7300001,0.06000001,-0.07999996,-0.68,0.14000005
-0.089999914,-0.39999995,-0.58,-0.24000001,-0.119999856,0.14000005,-0.88000005,-0.31999996,-0.24999991,-0.41999996,-0.039999854,-0.4099998,-0.60999995,-0.6,-0.40999997,-0.72,-0.29999983,0.030000098,-0.8600002,-0.17999995
-0.27999985,-0.47999987,-0.2799998,-0.17999995,-0.19999993,-0.13999999,-0.34999987,-0.5199999,-0.33999982,-0.11999989,-0.3999998,-0.57999986,-0.3699999,-0.75999993,-0.23999992,-0.3999998,-0.1099999,-0.3699998,-0.7500001,-0.57
-0.09999996,-0.48999995,-0.47999993,-0.42,-0.39999986,-0.23999998,-0.71000004,-0.32,-0.4999999,-0.55999994,-0.39999986,-0.4499999,-0.40999994,-0.64,-0.23999998,-0.39999992,7.450581e-09,-0.49999988,-0.4999999,-0.39999986
-0.6,-0.5,-0.5,-0.3,-0.59999996,-0.2,-0.64000005,-0.2,-0.34,-0.5,-0.49999997,-0.64000005,-0.54,-0.4,-0.5,-0.70000005,-0.120000005,-0.56,-0.70000005,-0.45999998
0.010000184,-0.86000013,-0.48000005,-0.25000006,0.26000038,-0.15,-0.9100002,-0.46000004,-0.64000005,-0.63000005,0.20000026,-0.32,-0.8800002,-0.8600001,-0.8700001,-0.57000005,-0.3799999,-0.19999994,-0.80000025,0.3000003
-0.15999998,-0.53999996,-0.54,-0.70000005,-0.6,-0.5,-0.35999995,-0.4,-0.58000004,-0.72,-0.40999997,-0.39999992,-0.32,-0.74,-0.42,-0.56,-0.29999992,-0.6000001,-0.58,-0.55
0.050000094,-0.45999995,-0.48999992,-0.04999993,-0.27999988,-0.51,-0.3599999,-0.67,-0.3299999,-0.9700001,-0.2999999,-0.6000001,-0.19999996,-0.40999988,-0.47999996,-0.92,-0.1199999,-0.3299998,-0.2699999,-0.24999985
-0.45999995,-0.33999997,-0.6400001,-0.4,-0.60000014,-0.6,-0.35999995,-0.4,-0.47999993,-0.32,-0.17999995,-0.39999992,-0.62,-0.6400001,-0.52,-0.5600001,-0.39999992,-0.39999992,-0.37999994,-0.09999994
0.050000016,-0.39000002,-0.46000004,-0.18000004,-0.77000016,-0.28000003,-0.5,-0.25000006,-0.56000006,-0.58000004,-0.16999999,-0.5500001,-0.38000003,-0.49,-0.39000002,-0.58000004,-0.11000001,-0.7500001,-0.5500001,-0.57000005
0.5300001,-0.51,-0.94000024,-0.43999997,0.11000007,-0.35000005,-1.1200001,-0.36,-0.5,-0.7100001,-0.09999992,-0.5199999,-0.6800002,-0.7200002,-0.35,-0.76000005,-0.24000004,-0.19999993,-0.80000013,-0.12999994
-0.5,-0.48,-0.29999998,-0.120000005,-0.7000001,-0.28,-0.29999998,-0.38,-0.29999998,-0.58000004,-0.6,-0.39999998,-0.38,-0.8400001,-0.34,-0.42,-0.19999999,-0.39999998,-0.39999998,-0.7000001
0.4400002,-0.4399999,0.050000124,0.29000002,-0.17999986,0.10000001,-0.9500001,0.050000057,-0.6100004,-0.59,-0.049999826,-0.26999977,-0.40999988,-0.78000003,-0.58,-0.64000005,0.0500001,-0.39999983,-0.44,-0.22999975
-0.25999987,-0.37999994,-0.35999987,-0.32,-0.3999998,-0.32,-0.37999985,-0.62,-0.09999991,-0.5199999,-0.48000017,-0.39999986,-0.39999992,-0.4399999,-0.35999995,-0.1599999,-0.09999987,-0.39999983,-0.19999987,-0.27999976
-0.4,-0.4,-0.8000001,-0.4,-0.7000002,-0.4,-0.6,-0.4,-0.4,-0.4,-0.6800002,-0.8000001,-0.6,-0.4,-0.5,-0.5,-0.7200001,-0.70000005,-0.5,-0.47999993
-0.6,-0.6,-0.70000005,-0.4,-0.45000005,-0.6,-0.4,-0.6,-0.5,-0.6,-0.42000008,-0.6,-0.5,-0.70000005,-0.4,-0.70000005,-0.43,-0.6,-0.6,-0.5200001
-0.70000005,-0.4,-0.5,-0.4,-0.099999905,-0.2,-0.3,-0.3,-0.6,-0.4,-0.17999992,-0.39999998,-0.6,-0.3,-0.5,-0.70000005,-0.52,-0.39999998,-0.8000001,-0.17999992
-0.30000004,-0.32,-0.30000004,-0.24000002,-0.4,-0.07999998,-0.19999999,-0.38000003,-0.09999998,-0.24,-0.5,-0.49999997,-0.34000003,-0.32,-0.32000002,-0.34000003,-0.3,-0.40000007,-0.40000007,-0.59999996
-0.23999998,-0.53999996,-0.29999992,-0.22,-0.7,-0.4,-0.39999992,-0.22,-0.5600001,-0.37999994,-0.7,-0.29999992,-0.54,-0.64,-0.43999997,-0.27999994,-0.29999992,-0.4999999,-0.4999999,-0.4999999
-0.49999997,-0.17999995,-0.29999992,-0.17999995,-0.5999999,0.10000003,-0.47999993,-0.17999995,-0.29999992,-0.29999992,-0.70000005,-0.4999999,-0.09999994,-0.47999993,-0.23999998,-0.17999995,-0.29999992,-0.4999999,-0.39999992,-0.5999999
-0.19999996,-0.52,-1.0600001,-0.11999997,-0.049999908,0.020000026,-1.0000001,-0.33999994,-0.4599999,-0.71999997,-0.009999916,-0.46999985,-0.59999996,-0.64000005,-0.15999997,-0.65999997,-0.5199999,-0.18999991,-1.1600003,-0.1299999
-0.03999997,-0.43999997,-0.49999997,-0.31999996,-0.08999995,-0.33999997,-0.37999997,-0.39999995,-0.6600001,-0.52000004,0.07000005,-0.55999994,-0.46000004,-0.6200001,-0.58,-0.41999996,-0.62000006,-0.3899999,-0.6000001,-0.44999996
-0.19999987,-0.23999992,-0.19999981,-0.039999984,-0.24999976,-0.21999997,-0.18999994,5.9604645e-08,-0.20999983,-0.76000005,-0.14999995,-0.36999974,-0.22999993,-0.98000014,-0.19999993,-0.27999994,-0.08999986,-0.1199998,-0.1799998,-0.29999977
0.3,-1.0500003,-0.83000004,-0.38999972,0.29000115,-0.51,-1.4299998,-0.4499996,0.5600005,-0.9800009,0.48000082,-0.9100007,-0.5599995,-0.64000034,-1.0599998,-0.43999946,0.55000055,0.14000084,-0.45999965,0.07000068
-0.22000003,-0.43,-0.32999998,-0.4,-0.5500001,-0.4,-0.6,-0.6,-0.8000001,-0.63000005,-0.45000005,-0.49,-0.53000003,-0.70000005,-0.43,-0.43,-0.39000002,-0.35000002,-0.6,-0.55000013
-0.4999999,-0.52,-0.8200001,-0.4,-0.5500002,-0.07999996,-0.62,-0.03999999,-0.09999996,-0.62,-0.52000004,-0.49999997,-0.52,-0.52,-0.6,-0.52,-0.029999986,-0.7000002,-0.45999995,-0.21999994
-0.70000005,-0.4,-0.5,-0.3,-0.49999997,-0.4,-0.28,-0.3,-0.28,-0.4,-0.49999997,-0.38,-0.28,-0.4,-0.4,-0.5,-0.24000002,-0.41999996,-0.4,-0.52
-0.19999993,-0.66,-0.37999994,-0.23999998,-0.24999994,-0.4,-0.38999996,-0.42,-0.5100001,-0.47999993,-0.24999991,-0.6300002,-0.46999994,-0.53999996,-0.64,-0.74,-0.08999992,-0.31999996,-0.4999999,-0.31999996
-0.85000014,-0.26,-0.32000002,-0.53000003,-0.7500001,-0.26000002,-0.39000002,-0.22999999,-0.25,-0.39,-0.55,-0.45000005,-0.29000002,-0.56,-0.46,-0.35000002,-0.45,-0.5500001,-0.35000002,-0.65000004
-0.21999988,-0.55999994,-1.0,-0.35999998,-0.29999974,-0.48,-0.90000004,-0.01999998,-0.11999993,-0.8,-0.25999987,-0.4199998,-0.35999995,-0.84000003,-0.68,-0.6399999,-0.039999925,-0.2799997,-0.3799999,-0.27999976
-0.09999979,-0.43999988,-0.5799999,-0.17999995,1.0430813e-07,-0.23999992,-0.88000005,-0.23999989,-0.17999983,-1.0600001,-0.05999983,-0.5399999,-0.29999986,-0.7400001,-0.15999994,-0.79999995,-0.19999972,0.08000012,-0.6000001,-0.019999877
-0.13999987,-0.4399999,-0.83000034,-0.35,-0.56999975,-0.4,-0.8100002,-0.65,-0.9000001,-0.92000026,-0.09999978,-0.9400001,-0.7,-0.91000026,-0.44,-0.6100001,0.16000018,-0.30999994,-0.94000024,-0.12999988
0.7099999,-0.3399999,-0.59000003,-0.13,0.070000194,-0.11000001,-0.34999987,-0.15999997,-0.5899999,-0.7600002,0.050000235,-0.6700002,-0.28999993,-0.5099999,-0.039999947,-0.20999989,0.23000017,-0.42999977,-0.6300001,-0.14999971
0.45999953,-0.8000001,-0.40999976,-0.030000001,-0.019999728,-0.019999946,-1.3400002,-0.21999998,-0.6399997,-0.91000026,0.100000285,0.100000136,-0.83000016,-0.87000006,-0.3199999,0.0200001,-0.09999987,0.030000232,-0.7500009,0.060000293
-0.11999999,-0.34,-0.44,-0.37,-0.24,-0.37,-0.57,-0.37,-0.57,-0.67,-0.40999997,-0.51,-0.5,-0.67,-0.34,-0.67,-0.44999996,-0.21000002,-0.51,-0.13
-0.049999975,-0.33999997,-0.17999995,-0.16999999,-0.65000015,-0.15,-0.3499999,0.010000005,-0.44999993,-0.22999993,-0.70000005,-0.5499999,-0.43999997,-0.40999994,-0.43999997,-0.22999993,-0.2999999,-0.44999987,-0.3499999,-0.34999987
-0.43999985,-0.67999995,-0.6699999,-0.27999994,-0.33999985,-0.19999994,-0.81000006,-0.17999995,-1.0500001,-0.74000007,-0.21999988,-0.25999996,-0.53999996,-0.88000005,-0.43999994,-0.8900001,-0.4099999,-0.17999992,-0.78999996,-0.1399999
-0.27999997,-0.22999999,-0.059999995,-0.35,-0.44999996,-0.42,-0.41,-0.45,-0.6100001,-0.24000001,-0.7900002,-0.61000013,-0.56000006,-0.21000001,-0.19999999,-0.41,-0.39,-0.44999996,-0.20999998,-0.44999996
-0.11999993,-0.41999996,-0.26,-0.35999998,-0.6000001,-0.24000001,-0.53999996,-0.27999997,-0.4399999,-0.31999993,-0.7800001,-0.4199999,-0.43999997,-0.49999997,-0.31999996,-0.31999993,-0.3799999,-0.49999988,-0.5199999,-0.3999999
-0.16999999,-0.35999998,-0.66,-0.08,-0.10999995,-0.009999998,-0.88000005,-0.31,-0.43,-0.88000005,-0.26999995,-0.6700001,-0.63000005,-0.88000005,-0.35999998,-0.88000005,-0.33,0.09000004,-0.73,-0.33999994
0.29000008,-0.43999997,-0.94000006,-0.42,-0.41999987,-0.32,-0.9200001,-0.52,-0.82000005,-0.9200001,-0.5399999,-0.9600001,-0.8000001,-0.72,-0.53999996,-0.72,-0.26999998,-0.4199999,-0.9600001,-0.60999995
-0.6000001,-0.23999998,-0.74,-0.32,-0.17999992,-0.22,-0.9200001,-0.52,-0.72,-0.72,-0.52,-0.55999994,-0.70000005,-0.72,-0.33999997,-0.52,-0.56,-0.07999992,-0.76,-0.17999992
-0.36999992,-0.54,-0.54,-0.47,-0.21000004,-0.27,-0.67,-0.37,-0.77000004,-0.57,-0.6,-0.81000006,-0.5,-0.57,-0.34,-0.47,-0.66000015,-0.51,-0.71000004,-0.5200001
-0.20000002,-0.36,-0.65000015,-0.14000002,-0.32000005,-0.070000015,-0.7700001,-7.450581e-09,-0.4,-0.7400001,-0.37,-0.4,-0.25000003,-0.57000005,-0.33,-0.44,-0.25000003,-0.12000003,-0.70000017,-0.22
0.11000003,-0.5799999,-0.69,-0.31999996,-0.06999996,-0.15999997,-0.45999995,-0.35999992,-0.40999997,-0.80000013,0.039999984,-0.6200001,-0.32999992,-0.78000003,-0.24999994,-0.56000006,-0.030000031,-0.23999986,-0.80000013,-0.3199999
0.069999985,-0.72,-0.08999997,-0.27,-0.14999989,-0.030000016,-0.99000007,-0.23000002,-0.34999996,-0.73000014,-0.4300002,-0.36999997,-0.77000004,-0.74,-0.13,-0.57,-0.6400002,0.05000008,-0.24999997,-0.019999862
-0.45,-0.48,-0.48,-0.59,-0.42999995,-0.29,-0.59,-0.39,-0.69,-0.59,-0.45999992,-0.6700001,-0.6,-0.59,-0.58,-0.59,-0.33999997,-0.32999995,-0.7700001,-0.51
0.23000032,-0.63,-0.97000027,-0.25999987,0.070000224,0.13000004,-0.8900003,-0.27999994,-0.3599998,-0.7100001,0.46000043,-0.46000007,-1.0000002,-1.1400002,-0.9700001,-0.68000025,-0.10999981,0.060000114,-0.84000015,0.6000003
-0.38,-0.38,-0.48,-0.24000001,-0.44,-0.34,-0.64000005,-0.44,-0.54,-0.44,-0.72,-0.62,-0.70000005,-0.64000005,-0.38,-0.64000005,-0.46,-0.34,-0.52,-0.38
-0.109999985,-0.42,-0.23999998,-0.29,-0.65000004,-0.09,-0.46999997,-0.32999998,-0.36999997,-0.35,-0.6400001,-0.30999997,-0.7200001,-0.22999999,-0.58000004,-0.53,-0.33999997,-0.24999997,-0.40999997,-0.55
-0.089999795,-0.66999996,-0.6500001,-0.69,-0.30999973,-0.76000005,-0.18999985,-0.8700001,-0.04999978,-0.85,-0.22999981,0.09000022,-0.56,-1.2800002,-0.4799999,-0.43999985,-0.04999984,-0.00999973,0.15000013,-0.04999984
-0.079999976,-0.39,-0.21999997,-0.26,-0.34999996,-0.56,-0.76000005,-0.39,-0.32999992,-0.73,-0.40999994,-0.029999945,-0.53000003,-0.9600001,-0.29999998,-0.30999997,-0.11999996,-0.04999994,-0.29999992,-0.24999996
-0.16999996,-0.32,-0.31,-0.51,-0.34999993,-0.13,-0.44,-0.51,-0.58000004,-0.36,-0.62,-0.56000006,-0.36,-0.21999998,-0.39,-0.47,-0.55,-0.43999994,-0.35999998,-0.37999994
0.1400001,-0.54,-0.46000004,0.059999995,-0.23999986,0.09,-0.7400001,-0.040000007,-0.45,-0.61,-0.05999987,-0.52000004,-0.62000006,-0.9500001,-0.34,-0.8100001,-0.13999996,-0.38,-0.38000003,0.22000009
-0.07000001,-0.4,-0.59999996,-0.25,-0.57,-0.35,-0.65000004,-0.35,-0.65000004,-0.65000004,-0.6200001,-0.65,-0.6,-0.45,-0.4,-0.45,-0.29000002,-0.36999995,-0.65,-0.53999996
-0.40000004,-0.31,-0.54,-0.29,-0.45,-0.26,-0.45,-0.49,-0.65000004,-0.28,-0.7700001,-0.53000003,-0.6600001,-0.35,-0.38,-0.45,-0.17,-0.45000005,-0.5300001,-0.6500001
-0.28999987,-0.38999987,-0.6499999,-0.45999998,-0.12999985,-0.33999997,-0.64,-0.3299999,-0.42999995,-0.53999984,-0.67000014,-0.4099998,-0.50999993,-0.41999984,-0.39,-0.30999982,-0.34999993,-0.029999875,-0.28999996,-0.2099998
-0.15999997,-0.33999997,-0.23999998,-0.32,-0.39999992,-0.22,-0.42,-0.42,-0.72,-0.42,-0.64000005,-0.66,-0.70000005,-0.42,-0.43999997,-0.52,-0.43999997,-0.29999992,-0.45999995,-0.39999992
-0.24999991,-0.24000001,-0.47999993,-0.17,-0.34999987,-0.45,-0.5500001,-0.59,-0.3499999,-0.5299999,-0.6000001,-0.24999991,-0.53999996,-0.51,-0.23999998,-0.42999992,-0.2999999,-0.050000004,-0.34999987,-0.34999987
-0.8100002,-0.059999976,-0.35999998,-0.18,-0.7200001,-0.34,-0.32000005,-0.019999996,-0.03999996,-0.099999964,-0.45999992,-0.43999994,-0.7000001,-0.07999994,-0.4,-0.26,-0.5,-0.6000001,-0.07999994,-0.3599999
0.20000005,-0.47999993,-0.33999988,-0.23999998,0.060000066,-0.42,-0.4199999,-0.03999999,-0.62,-0.65999997,-0.58000004,-0.56,-0.62,-0.4999999,-0.45999995,-0.67999995,-0.11999991,-0.43999997,-0.6600001,-0.27999985
-0.7700003,-0.49999985,-0.70000017,-0.24999997,-0.12999976,-0.5500001,-0.4099998,-0.44999993,0.07000012,-0.5099998,-0.11999983,-0.51000005,-0.37999985,-0.8100002,-0.23999992,-0.5099998,0.1800001,-0.20999971,-0.2099998,-0.08999986
-0.14999998,-0.45,-0.32000002,-0.26,-0.29999995,-0.31,-0.45999998,-0.23000002,-0.40000004,-0.31999996,-0.40000004,-0.44000006,-0.26000002,-0.42999995,-0.13,-0.24999997,-0.24999997,-0.5,-0.17999996,-0.25999993
-0.54,-0.34,-0.4,-0.34,-0.6,-0.24000001,-0.74000007,-0.5,-0.6,-0.48,-0.70000005,-0.5,-0.48,-0.48,-0.34,-0.68,-0.44,-0.5,-0.74000007,-0.6
-0.35999998,-0.45999998,-0.6,-0.26,-0.59999996,-0.35999998,-0.45999998,-0.3,-0.6,-0.52,-0.49999997,-0.4,-0.62,-0.62,-0.35999998,-0.62,-0.26,-0.59999996,-0.45999998,-0.49999997
-0.41999993,-0.36999995,-0.47999993,-0.43999997,-0.54999995,0.060000014,-0.55999994,-0.13999999,-0.70000005,-0.53,-0.49999985,-0.14999998,-0.37999994,-0.029999979,-0.40999997,-0.54999995,-0.3199999,-0.29999995,-0.66999996,-0.19999999
-0.42,-0.52,-0.70000005,-0.42,-0.39999992,-0.22,-0.52,-0.4,-0.6,-0.64,-0.4999999,-0.39999992,-0.23999998,-0.33999997,-0.42,-0.43999997,-0.42,-0.4999999,-0.72,-0.7
-0.64000005,-0.44,-0.70000005,-0.24000001,-0.49999997,-0.24000001,-0.54,-0.3,-0.6,-0.68,-0.49999997,-0.49999997,-0.28,-0.58,-0.24000001,-0.58,-0.34,-0.49999997,-0.8400001,-0.70000005
0.20000002,-0.58000004,-0.8700001,-0.29999998,-0.15,-0.03999999,-0.78000003,-0.099999994,-0.32999998,-0.68,-0.15,-0.3,-0.51,-0.62,-0.74000007,-0.7200001,-0.059999987,-0.45000005,-0.51000005,-0.31000006
-0.52,-0.32,-0.6,-0.32,-0.4999999,-0.32,-0.52,-0.3,-0.6,-0.74,-0.5999999,-0.39999992,-0.33999997,-0.33999997,-0.32,-0.43999997,-0.62,-0.19999996,-0.82000005,-0.29999992
-0.56,-0.66,-0.5,-0.36,-0.8,-0.36,-0.76000005,-0.4,-0.45,-0.72,-0.65,-0.44999996,-0.42,-0.92000014,-0.26,-0.87000006,-0.26,-0.59999996,-0.76000005,-0.65
-0.32999995,-0.53,-0.9600001,-0.32999998,-0.47,-0.35,-0.83000004,-0.34000003,-0.70000005,-0.59999996,-0.27,-0.45,-0.35999998,-0.76000005,-0.22999997,-0.62,-0.63,-0.27,-0.47,-0.26999998
0.15,-0.48999998,-0.4,-0.45,-0.6100001,-0.06999999,-0.65000004,-0.4,-0.64000005,-0.4,-0.34999996,-0.01000002,-0.5,-0.64,-0.55,-0.4,-0.47000003,-0.050000012,-0.65000004,-0.34999996
-0.82000005,-0.42,-0.5,-0.12,-0.60000014,-0.32,-0.62,-0.4,-0.6,-0.33999997,-0.39999992,-0.39999992,-0.13999999,-0.43999997,-0.42,-0.33999997,-0.42,-0.39999992,-0.32,-0.39999992
-0.58000004,-0.45999992,-0.4699999,-0.55,-0.5599999,-0.42999998,-0.24999997,-0.35,-0.67000014,-0.17999995,-0.49999985,-0.29999998,-0.24999997,-0.66000015,-0.41999993,-0.15999994,-0.90000015,-0.3999999,-0.37999985,-0.47999984
0.070000015,-0.46999997,-0.6,-0.32,-0.6,-0.22,-0.72,-0.4,-0.65000004,-0.53999996,-0.5,-0.24999999,-0.53999996,-0.64,-0.52,-0.74,-0.34000003,-0.26999995,-0.56999993,-0.29999998
0.18000019,-0.75999993,0.080000184,-0.019999906,-0.39999962,0.40000013,-1.0600001,0.40000018,-0.21999966,-0.78,-0.59999955,-0.09999963,-0.039999798,-0.4399998,-0.17999992,-0.49999973,-0.19999981,-0.29999956,-0.21999963,-0.39999956
-0.32999998,-0.42999998,-0.4,-0.42999998,-0.35,-0.22999999,-0.42999998,-0.5,-0.5,-0.56,-0.25,-0.65000015,-0.35999998,-0.45999998,-0.42999998,-0.56,-0.63000005,-0.45000005,-0.73,-0.5500001
-0.23999995,-0.31999996,-0.35999995,-0.16,-0.2999999,-0.34,-0.3399999,-0.5,-0.29999992,-0.15999997,-0.6000002,-0.1999999,-0.44000003,-0.07999993,-0.56,-0.43999994,-0.52,-0.3999999,-0.43999997,-0.49999997
-0.67,-0.37,-0.6,-0.37,-0.6500001,-0.37,-0.57,-0.5,-0.4,-0.54,-0.54999995,-0.54999995,-0.44,-0.64000005,-0.37,-0.44,-0.47,-0.45,-0.67,-0.54999995
-0.53,-0.51,-0.70000005,-0.42999998,-0.65,-0.26999998,-0.42999998,-0.6,-0.6,-0.45999998,-0.47,-0.55000013,-0.45999998,-0.35999998,-0.53,-0.45999998,-0.53,-0.51,-0.63,-0.67000014
-0.42999998,-0.53,-0.6,-0.32999998,-0.55,-0.42999998,-0.53,-0.70000005,-0.8000001,-0.66,-0.45,-0.5500001,-0.45999998,-0.45999998,-0.42999998,-0.56,-0.42999998,-0.6500001,-0.9300001,-0.6500001
-0.52,-0.52,-0.6,-0.22,-0.59999996,-0.32,-0.62,-0.5,-0.70000005,-0.64,-0.59999996,-0.49999997,-0.43999997,-0.64,-0.52,-0.43999997,-0.72,-0.39999992,-0.82000005,-0.59999996
0.23000005,-0.5799999,-0.76000005,-0.23999992,-0.2999997,-0.17999998,-0.84000003,-0.58,-0.49999988,-0.78000003,-0.21999973,-0.19999978,-0.53999984,-0.72,-0.5199999,-0.84,-0.119999856,-0.3999997,-0.5800001,-0.11999978
-0.12,-0.52,-0.5,-0.32,-0.09999997,-0.22,-0.42,-0.4,-0.4,-0.23999998,-0.29999992,-0.19999993,-0.33999997,-0.23999998,-0.52,-0.43999997,-0.42,-0.39999992,-0.62,-0.39999992
-0.44,-0.44,-0.8000001,-0.34,-0.6,-0.34,-0.8400001,-0.3,-0.5,-0.38,-0.6,-0.49999997,-0.38,-0.58,-0.54,-0.68,-0.34,-0.6,-0.8400001,-0.8000001
-0.36999997,-0.55,-0.7200001,-0.41,-0.65000004,-0.41,-0.71000004,-0.48,-0.7200001,-0.38,-0.55,-0.45,-0.45999998,-0.58,-0.41,-0.72,-0.7700001,-0.45,-0.46999997,-0.45
-0.24000001,-0.64000005,-0.5,-0.34,-0.29999998,-0.24000001,-0.64000005,-0.2,-0.6,-0.38,-0.5,-0.29999998,-0.28,-0.58,-0.54,-0.48,-0.54,-0.5,-0.54,-0.5
-0.50999993,-0.57000005,-0.5299999,-0.039999925,-0.49999985,-0.11999998,-0.37999988,-0.19,-0.48999992,-0.19999991,-0.39999998,-0.4799999,-0.24999987,-0.5399999,-0.54,-0.3599999,-0.30999997,-0.4999999,-0.30999997,-0.55999994
-0.54,-0.32,-0.52,-0.44,-0.70000005,-0.34,-0.19999999,-0.54,-0.32,-0.29999998,-0.70000005,-0.49999997,-0.38,-0.29999998,-0.48,-0.45999998,-0.58,-0.70000005,-0.49999997,-0.59999996
